index,Litres
244,16933.188
245,23424.504
246,9889.691
247,18254.473
248,29100.79
249,28145.129
250,20931.768
251,17880.572
252,21115.53
253,20246.877
254,26019.818
255,21685.586
256,21935.326
257,17510.53
258,30307.838
259,31650.22
260,213009.17
261,222303.83
262,220197.92
263,213258.89
264,206429.67
265,207926.6
266,223092.77
267,214819.73
268,220937.86
269,220943.22
270,226303.39
271,219232.17
272,226030.53
273,233961.08
274,249756.27
275,249587.94
276,226475.52
277,231251.11
278,226634.28
279,220479.23
280,213570.58
281,222378.16
282,241872.83
283,235177.73
284,233242.77
285,241260.17
286,238566.83
287,253401.16
288,252655.89
289,258482.19
290,257981.84
291,263330.7
292,200643.88
293,209930.0
294,217761.78
295,224462.14
296,234640.25
297,227949.2
298,219043.39
299,218839.62
300,223279.92
301,209756.48
302,216205.75
303,229500.34
304,236744.48
305,233971.8
306,245663.75
307,243823.45
308,233191.95
309,223923.08
310,262438.7
311,190453.3
312,52469.617
313,39416.406
314,49168.074
315,23626.389
316,31748.393
317,34696.613
318,62569.906
319,55408.566
320,33370.203
321,27065.572
322,51956.805
323,59875.344
324,34168.617
325,35228.59
326,25336.914
327,32643.613
328,22302.092
329,34707.562
330,23765.443
331,33241.45
332,29538.693
333,34104.008
334,43874.133
335,40019.59
336,48391.566
337,38698.33
338,30077.162
339,34654.918
340,29628.65
341,23863.348
342,36224.414
343,37928.406
344,33285.918
345,42554.227
346,34607.297
347,19732.035
348,16608.768
349,28520.934
350,24386.725
351,22728.479
352,18084.293
353,19291.02
354,13777.167
355,16698.275
356,26307.662
357,28436.598
358,36524.934
359,22660.6
360,18607.824
361,12386.745
362,26954.771
363,48262.36
364,267181.94
365,267716.97
366,277683.9
367,282689.97
368,285247.66
369,280595.88
370,283195.56
371,267514.6
372,279040.4
373,279209.7
374,309287.62
375,314238.38
376,321759.25
377,311883.9
378,310910.44
379,328416.16
380,301926.3
381,312482.12
382,316179.66
383,308709.84
384,299582.56
385,284702.03
386,286262.75
387,289193.8
388,294955.84
389,343596.28
390,341770.22
391,318551.8
392,313590.44
393,346191.53
394,338406.8
395,346074.28
396,244089.88
397,298545.16
398,280534.78
399,315300.12
400,308382.1
401,305708.53
402,306793.0
403,298529.78
404,331180.12
405,289816.03
406,277668.1
407,301794.97
408,299709.84
409,301408.7
410,283627.84
411,272358.75
412,292234.38
413,255260.45
414,274118.38
415,184922.33
416,43490.39
417,43395.133
418,55916.44
419,37401.062
420,41345.707
421,48806.285
422,55261.152
423,51575.824
424,52096.934
425,54961.99
426,53569.63
427,53980.51
428,53697.94
429,63440.926
430,53301.113
431,67457.055
432,44791.797
433,60215.652
434,43582.637
435,115633.43
436,84467.89
437,56147.03
438,30591.275
439,39659.434
440,34545.418
441,32871.207
442,32247.46
443,29345.467
444,27494.736
445,25912.164
446,37348.05
447,29983.72
448,10818.834
449,28477.498
450,23588.87
451,19089.27
452,18991.33
453,28695.414
454,15509.528
455,18344.787
456,21325.82
457,23910.71
458,17597.062
459,16493.56
460,19426.277
461,19447.453
462,28537.275
463,29658.451
464,37694.06
465,27353.87
466,46761.63
467,50258.02
468,45380.27
469,49226.523
470,49500.81
471,47061.312
472,44784.156
473,49348.746
474,49018.766
475,43630.613
476,40410.492
477,45781.074
478,53882.445
479,45021.22
480,53861.926
481,52590.746
482,56621.35
483,70609.14
484,52125.227
485,54030.965
486,52125.324
487,54054.434
488,50654.77
489,50432.516
490,56690.89
491,60524.77
492,62800.86
493,66112.44
494,62485.445
495,59333.24
496,59834.88
497,65352.715
498,74930.88
499,78173.56
500,50778.086
501,63834.62
502,60555.32
503,60156.977
504,62455.95
505,53653.44
506,57338.664
507,58796.3
508,53815.016
509,58125.508
510,47931.312
511,57028.94
512,60031.723
513,53691.695
514,59771.945
515,51818.664
516,48872.92
517,44394.066
518,65547.984
519,85426.29
520,66988.4
521,44908.566
522,60766.65
523,61562.57
524,42299.867
525,58437.043
526,72756.01
527,61276.504
528,56830.96
529,57805.8
530,71644.53
531,65103.18
532,54392.023
533,54642.32
534,66965.445
535,85278.414
536,64236.477
537,75175.86
538,62826.316
539,59941.84
540,66467.27
541,66627.36
542,83424.83
543,73355.05
544,79232.62
545,86103.67
546,94135.914
547,82539.77
548,85313.38
549,95769.83
550,99636.13
551,98331.64
552,67092.414
553,93259.22
554,91676.04
555,60276.816
556,59003.195
557,68803.984
558,74463.805
559,63192.316
560,60210.137
561,58771.062
562,52856.31
563,56032.754
564,55826.88
565,58021.176
566,61253.805
567,63982.82
568,57014.51
569,50603.824
570,54910.934
571,78271.586
572,19045.457
573,22692.686
574,27151.018
575,23726.748
576,24948.475
577,24684.924
578,29843.564
579,22189.336
580,23175.03
581,27584.0
582,36938.875
583,34786.07
584,30416.252
585,29573.254
586,34189.414
587,46879.145
588,26820.83
589,45520.547
590,28679.197
591,35429.223
592,34664.26
593,35039.695
594,56136.11
595,53838.434
596,54229.69
597,54860.62
598,60056.91
599,75987.63
600,78491.09
601,71902.25
602,82375.75
603,80686.25
604,83633.59
605,89596.82
606,73019.79
607,59082.965
608,46865.438
609,37619.473
610,19944.86
611,21500.223
612,25350.02
613,25981.637
614,23185.922
615,22058.137
616,24266.514
617,23172.797
618,28135.914
619,21970.51
620,24548.725
621,20673.854
622,37585.73
623,46330.11
624,199248.16
625,191160.16
626,197937.62
627,183630.0
628,187500.88
629,182839.36
630,193400.2
631,192136.72
632,210184.45
633,206596.44
634,213184.45
635,178339.12
636,210093.45
637,187733.86
638,197279.11
639,213125.39
640,187354.17
641,219420.88
642,206634.61
643,196990.28
644,175937.86
645,203574.34
646,227295.61
647,225042.69
648,210661.83
649,209118.97
650,218480.95
651,214321.44
652,226188.83
653,236598.64
654,236851.06
655,253581.81
656,185663.67
657,196899.6
658,207620.97
659,213104.47
660,213221.67
661,206211.23
662,221518.19
663,184877.44
664,181494.89
665,181903.44
666,195847.08
667,187885.06
668,196435.66
669,183266.95
670,193575.56
671,176678.94
672,188547.72
673,178899.88
674,220155.14
675,165432.92
676,40051.043
677,49782.23
678,68194.41
679,37782.117
680,38712.973
681,40815.082
682,46608.805
683,34471.67
684,47435.316
685,54943.2
686,54404.477
687,51996.29
688,46360.812
689,49139.586
690,48257.41
691,65885.94
692,40735.957
693,67904.125
694,55104.266
695,60320.043
696,56082.242
697,56922.52
698,51063.91
699,52345.07
700,54535.137
701,58235.383
702,58952.207
703,55977.055
704,66083.65
705,46670.562
706,63750.19
707,52008.5
708,31698.455
709,44467.99
710,56223.637
711,52924.082
712,62032.21
713,66851.83
714,63159.477
715,61151.566
716,52412.863
717,60193.88
718,50617.016
719,47144.15
720,51838.34
721,55743.113
722,61070.234
723,48697.426
724,45993.62
725,47514.28
726,69348.41
727,62908.11
728,20095.828
729,23643.969
730,30435.943
731,21245.002
732,22753.559
733,26231.844
734,24263.875
735,23847.877
736,19980.371
737,28301.57
738,35637.527
739,23884.707
740,22752.602
741,24902.31
742,23390.555
743,29992.838
744,17733.535
745,31918.947
746,22543.928
747,25695.32
748,26401.27
749,21379.074
750,22555.719
751,18535.258
752,19858.469
753,25849.182
754,25210.426
755,23925.475
756,28107.17
757,23231.156
758,30129.354
759,25839.816
760,24414.873
761,33754.062
762,24187.145
763,18441.62
764,22916.9
765,28195.873
766,15696.824
767,16706.2
768,22154.842
769,20162.375
770,21666.043
771,19880.35
772,17498.709
773,14174.81
774,22906.568
775,19396.605
776,18169.326
777,13482.043
778,23820.648
779,45707.086
780,17996.992
781,21829.633
782,29720.998
783,26454.125
784,25707.672
785,22699.328
786,31396.764
787,26183.254
788,23505.84
789,27521.5
790,36828.418
791,24456.924
792,31072.482
793,34523.906
794,24026.16
795,39529.875
796,25667.916
797,23080.19
798,25844.723
799,52701.598
800,37013.89
801,34199.973
802,37336.59
803,36541.8
804,37498.496
805,35770.793
806,39636.46
807,32685.297
808,36105.586
809,49392.207
810,49946.3
811,58601.28
812,42180.176
813,66009.65
814,39492.223
815,36713.906
816,38479.312
817,37907.406
818,28199.87
819,23307.648
820,29689.22
821,23592.398
822,28367.729
823,33131.05
824,23007.75
825,31410.545
826,24969.898
827,20328.848
828,26952.01
829,17470.248
830,35716.246
831,34337.2
832,74708.72
833,76529.48
834,97858.99
835,73009.64
836,52068.582
837,69409.09
838,81111.734
839,64187.59
840,65191.984
841,61852.82
842,78303.66
843,71588.06
844,53367.676
845,60297.79
846,57725.523
847,76414.36
848,47786.215
849,85851.414
850,76077.086
851,59396.055
852,52188.668
853,41618.73
854,64838.14
855,65078.87
856,98655.81
857,72568.75
858,72158.66
859,72264.516
860,92702.7
861,73665.12
862,97019.41
863,86541.016
864,72275.46
865,84493.62
866,83938.42
867,62814.46
868,74486.91
869,81525.08
870,80622.984
871,62651.31
872,68233.28
873,71967.74
874,51853.254
875,59146.926
876,61401.76
877,66153.75
878,69872.44
879,69471.99
880,62714.316
881,57083.12
882,87041.43
883,81750.19
884,30105.977
885,36875.23
886,34375.32
887,35768.645
888,34766.65
889,31320.428
890,30015.197
891,27731.822
892,34630.168
893,40153.15
894,38618.938
895,36070.79
896,36243.668
897,40153.58
898,40167.41
899,42131.703
900,26745.186
901,37806.27
902,37080.14
903,36640.184
904,32434.443
905,30665.37
906,36584.742
907,32025.475
908,37226.86
909,40447.21
910,38842.105
911,37917.723
912,37004.94
913,45832.586
914,46791.727
915,44148.61
916,20403.455
917,33597.69
918,36776.27
919,33388.52
920,36242.664
921,30119.088
922,31051.916
923,33770.94
924,33613.234
925,29611.309
926,26266.146
927,29446.764
928,32876.562
929,27010.61
930,31927.398
931,30504.525
932,27606.266
933,23661.176
934,37970.957
935,71201.11
936,143086.77
937,144985.78
938,147148.4
939,140421.97
940,133965.92
941,137406.97
942,132501.4
943,121691.59
944,122426.8
945,124820.01
946,117744.23
947,109366.516
948,107409.734
949,117635.23
950,114923.32
951,124282.26
952,105151.66
953,145371.52
954,140545.62
955,141339.69
956,128989.23
957,126017.664
958,126105.59
959,116380.91
960,104790.22
961,101669.07
962,95687.06
963,91078.43
964,83307.836
965,77751.34
966,82583.516
967,63479.832
968,38422.496
969,43779.133
970,39903.805
971,38851.395
972,35389.523
973,37777.137
974,44835.996
975,53466.312
976,45037.664
977,36732.633
978,30621.04
979,28535.328
980,29649.514
981,26495.467
982,31869.635
983,43295.73
984,42529.887
985,35797.03
986,48755.902
987,82473.21
988,57741.25
989,52690.492
990,56311.004
991,58971.62
992,65741.24
993,66337.164
994,53762.195
995,55881.016
996,59263.47
997,72738.72
998,62701.938
999,63315.49
1000,60250.707
1001,67278.36
1002,67638.2
1003,74763.05
1004,63110.363
1005,65310.777
1006,59972.047
1007,58016.707
1008,59621.496
1009,49271.73
1010,56042.938
1011,55086.957
1012,62173.883
1013,69392.18
1014,68337.06
1015,75091.586
1016,73350.7
1017,80090.91
1018,84746.46
1019,73819.516
1020,42764.2
1021,59103.77
1022,65066.355
1023,70250.74
1024,68247.555
1025,56713.598
1026,54238.086
1027,59971.69
1028,55175.85
1029,49991.926
1030,43840.547
1031,51116.496
1032,58288.754
1033,44228.66
1034,52690.86
1035,56989.13
1036,64091.37
1037,59179.906
1038,72963.625
1039,87589.625
1040,55831.953
1041,52601.652
1042,56273.45
1043,57646.094
1044,54801.66
1045,61244.26
1046,60332.13
1047,61651.867
1048,60398.28
1049,67232.67
1050,76198.21
1051,68408.23
1052,72265.98
1053,75632.06
1054,76002.63
1055,78308.39
1056,66757.9
1057,71544.9
1058,75201.78
1059,80549.56
1060,76088.414
1061,70213.32
1062,76970.74
1063,90954.97
1064,91495.29
1065,99227.8
1066,98727.3
1067,96738.4
1068,92769.375
1069,93679.83
1070,89846.61
1071,90710.01
1072,52270.19
1073,79121.93
1074,64433.75
1075,90065.89
1076,71034.766
1077,56438.81
1078,51699.94
1079,50341.254
1080,62621.984
1081,60316.742
1082,54306.227
1083,38863.008
1084,49037.062
1085,50434.973
1086,41291.945
1087,25879.4
1088,37154.78
1089,32680.578
1090,37523.25
1091,38321.195
1092,58853.664
1093,66443.57
1094,70850.555
1095,69132.61
1096,57948.52
1097,60113.645
1098,68765.89
1099,68583.4
1100,69636.84
1101,76788.445
1102,70217.664
1103,65013.883
1104,65604.39
1105,64719.99
1106,62782.324
1107,83231.86
1108,59502.875
1109,72883.4
1110,64982.566
1111,77600.31
1112,68187.695
1113,64735.926
1114,74181.69
1115,73742.57
1116,75822.28
1117,85019.53
1118,87262.875
1119,74648.484
1120,69396.97
1121,81503.65
1122,83934.28
1123,92339.99
1124,53899.426
1125,67932.42
1126,64974.49
1127,76184.51
1128,77946.05
1129,74896.74
1130,60970.55
1131,69769.04
1132,73830.836
1133,69369.0
1134,56910.535
1135,67559.08
1136,66166.24
1137,64741.387
1138,69082.305
1139,56460.3
1140,61621.855
1141,60895.56
1142,95823.914
1143,101820.86
1144,82769.766
1145,82141.86
1146,80981.83
1147,78159.484
1148,78145.59
1149,92272.2
1150,89337.766
1151,78592.125
1152,81989.19
1153,81925.54
1154,94771.7
1155,77998.984
1156,97408.22
1157,97657.84
1158,90388.195
1159,94497.6
1160,74915.98
1161,99691.12
1162,83697.625
1163,96929.15
1164,84023.88
1165,90085.64
1166,105951.266
1167,96208.3
1168,101435.42
1169,104454.77
1170,89850.77
1171,96348.51
1172,98455.914
1173,108133.555
1174,115022.17
1175,119842.87
1176,86718.66
1177,99326.69
1178,98420.695
1179,101513.96
1180,101175.73
1181,88584.59
1182,87276.86
1183,88190.984
1184,85804.56
1185,82204.805
1186,83008.69
1187,78931.61
1188,84344.56
1189,80967.016
1190,77421.195
1191,82773.79
1192,81629.43
1193,79269.086
1194,96818.58
1195,101006.414
1196,165690.69
1197,175541.06
1198,190729.47
1199,152845.39
1200,153650.14
1201,172135.11
1202,192203.2
1203,176160.05
1204,161015.53
1205,163220.4
1206,184801.88
1207,181813.84
1208,188916.8
1209,154835.4
1210,153629.97
1211,174905.58
1212,185001.08
1213,156659.38
1214,178207.92
1215,157205.77
1216,167866.88
1217,151534.2
1218,161603.97
1219,193037.19
1220,185961.38
1221,167683.47
1222,160303.81
1223,176807.98
1224,165602.48
1225,181985.06
1226,190241.0
1227,210142.64
1228,138044.33
1229,166814.8
1230,174519.25
1231,192847.84
1232,198556.95
1233,197634.58
1234,184681.25
1235,183862.95
1236,191136.27
1237,183729.83
1238,206987.14
1239,184345.81
1240,178514.0
1241,174457.66
1242,190608.56
1243,205365.8
1244,205062.95
1245,198291.6
1246,220593.12
1247,172245.23
1248,48691.594
1249,44099.598
1250,96644.23
1251,66062.36
1252,42469.125
1253,54946.895
1254,83186.06
1255,56416.676
1256,65688.836
1257,68469.484
1258,109848.55
1259,91669.06
1260,68329.67
1261,89690.44
1262,68697.516
1263,56038.76
1264,50677.176
1265,87827.22
1266,73255.766
1267,64328.16
1268,65518.07
1269,65949.04
1270,91493.22
1271,74572.97
1272,101714.14
1273,80774.83
1274,91579.53
1275,64990.586
1276,83546.16
1277,69763.8
1278,123900.98
1279,114988.945
1280,63437.562
1281,73150.164
1282,39580.133
1283,54185.78
1284,76684.484
1285,85715.15
1286,76175.67
1287,72448.54
1288,75189.8
1289,70915.07
1290,69570.88
1291,72219.06
1292,70300.445
1293,69457.07
1294,67161.3
1295,61974.016
1296,70222.56
1297,55545.875
1298,84525.79
1299,76836.71
1300,219316.39
1301,216885.2
1302,246858.17
1303,206332.14
1304,221008.3
1305,226849.25
1306,238388.48
1307,232524.69
1308,222059.88
1309,229787.42
1310,243204.34
1311,228394.33
1312,231967.36
1313,249510.98
1314,228352.73
1315,253099.14
1316,213370.92
1317,274646.4
1318,232785.06
1319,233271.81
1320,224893.36
1321,226224.89
1322,216200.89
1323,207716.61
1324,202148.75
1325,218857.72
1326,227363.45
1327,248655.92
1328,214624.17
1329,221028.08
1330,244160.4
1331,257108.89
1332,150245.77
1333,170698.28
1334,193384.25
1335,225022.84
1336,234442.98
1337,236569.02
1338,253486.47
1339,210586.89
1340,219453.12
1341,219983.27
1342,214339.73
1343,220925.67
1344,211871.84
1345,217007.86
1346,231664.52
1347,266296.75
1348,239078.97
1349,215429.55
1350,276421.78
1351,225429.14
1352,102286.01
1353,115544.195
1354,137097.03
1355,89489.39
1356,79902.45
1357,98861.8
1358,119084.63
1359,126068.305
1360,111313.87
1361,119315.914
1362,121241.17
1363,127098.72
1364,125627.89
1365,128076.195
1366,111031.52
1367,130740.64
1368,117176.1
1369,156683.23
1370,106178.836
1371,112566.18
1372,116898.21
1373,127039.81
1374,126340.9
1375,123069.875
1376,123532.516
1377,118385.43
1378,146638.3
1379,132823.48
1380,139884.83
1381,109633.24
1382,122277.21
1383,135691.12
1384,83361.03
1385,100021.91
1386,114382.164
1387,141701.72
1388,134553.83
1389,142692.06
1390,136293.97
1391,126509.195
1392,125446.586
1393,127050.664
1394,112823.875
1395,113304.484
1396,109456.18
1397,120880.695
1398,123125.33
1399,122936.18
1400,117245.8
1401,111511.98
1402,141053.75
1403,109019.22
1404,24791.56
1405,32379.947
1406,44881.73
1407,30309.766
1408,27607.11
1409,28430.396
1410,34486.78
1411,28718.416
1412,33039.023
1413,38428.043
1414,35902.86
1415,30664.648
1416,37582.17
1417,36493.742
1418,34203.137
1419,44278.99
1420,34641.89
1421,44341.734
1422,31662.043
1423,31068.143
1424,32203.18
1425,34710.16
1426,46421.684
1427,44901.68
1428,43770.96
1429,42711.266
1430,46903.266
1431,44662.523
1432,47980.336
1433,47462.867
1434,56359.324
1435,52576.4
1436,33512.344
1437,41726.656
1438,52138.23
1439,39508.492
1440,38428.016
1441,41190.176
1442,36646.453
1443,33167.82
1444,31499.643
1445,35092.77
1446,28490.27
1447,29500.084
1448,33714.617
1449,33422.137
1450,36873.93
1451,28959.484
1452,33635.8
1453,24379.262
1454,39362.316
1455,46424.656
1456,170472.84
1457,166484.9
1458,181694.84
1459,152731.69
1460,152029.25
1461,161374.84
1462,184846.69
1463,152689.39
1464,171834.72
1465,174260.75
1466,180584.69
1467,172956.56
1468,139539.81
1469,145029.81
1470,137309.73
1471,171131.89
1472,169751.23
1473,168013.58
1474,157671.42
1475,144473.97
1476,150817.95
1477,151757.0
1478,172370.47
1479,177633.1
1480,175588.39
1481,175415.19
1482,178889.25
1483,158073.23
1484,183640.22
1485,178464.75
1486,217366.62
1487,192468.45
1488,131939.56
1489,154520.19
1490,151881.8
1491,168291.75
1492,172072.83
1493,177954.55
1494,172504.94
1495,168784.36
1496,165876.16
1497,164373.8
1498,163534.56
1499,172579.48
1500,171526.4
1501,168875.7
1502,173976.8
1503,174703.2
1504,172116.17
1505,163454.89
1506,196238.19
1507,176493.05
1508,16352.435
1509,19854.613
1510,29626.12
1511,19856.072
1512,17324.777
1513,24146.602
1514,22431.926
1515,17850.742
1516,25519.904
1517,23410.236
1518,33130.812
1519,24869.889
1520,25139.621
1521,23788.146
1522,19734.715
1523,34588.316
1524,20288.75
1525,33968.867
1526,21796.79
1527,23250.744
1528,20731.17
1529,27954.39
1530,32175.344
1531,36692.105
1532,28637.947
1533,25019.113
1534,25698.826
1535,28588.62
1536,38499.645
1537,28766.396
1538,39115.53
1539,35994.977
1540,20780.139
1541,29521.438
1542,30101.44
1543,33848.477
1544,23729.373
1545,26122.955
1546,18996.738
1547,24323.152
1548,30264.62
1549,21544.697
1550,25668.438
1551,18726.271
1552,26514.09
1553,21203.256
1554,29423.83
1555,20927.76
1556,20617.113
1557,14820.338
1558,35055.805
1559,45709.766
1560,33911.438
1561,39034.867
1562,52254.246
1563,40726.676
1564,44678.477
1565,44501.89
1566,47829.25
1567,38826.816
1568,59965.633
1569,46578.91
1570,74315.72
1571,48491.75
1572,55312.38
1573,58822.508
1574,54089.527
1575,69563.555
1576,42784.746
1577,62329.137
1578,50437.164
1579,53324.094
1580,56628.49
1581,43796.484
1582,75480.05
1583,52829.727
1584,67206.4
1585,57956.676
1586,69485.3
1587,63336.6
1588,67231.3
1589,66652.57
1590,75260.3
1591,72268.42
1592,51055.926
1593,56345.914
1594,48394.25
1595,58606.23
1596,54772.508
1597,58269.65
1598,52969.52
1599,51661.504
1600,52107.027
1601,62024.61
1602,57894.582
1603,59265.742
1604,43535.88
1605,39635.332
1606,45064.766
1607,35831.05
1608,37677.715
1609,42757.05
1610,64303.027
1611,70234.26
1612,276225.94
1613,293412.34
1614,305234.7
1615,297475.56
1616,295272.97
1617,300413.06
1618,295041.28
1619,297147.16
1620,296483.44
1621,310365.0
1622,311393.03
1623,308394.53
1624,311536.88
1625,329435.12
1626,315835.25
1627,344644.47
1628,295361.7
1629,323145.66
1630,287077.47
1631,294559.97
1632,275851.44
1633,265997.5
1634,273562.38
1635,286429.06
1636,299406.62
1637,320507.34
1638,323155.4
1639,321542.8
1640,329572.66
1641,331607.5
1642,345547.8
1643,336997.62
1644,238481.45
1645,256804.39
1646,281542.0
1647,312491.7
1648,311791.53
1649,302262.22
1650,308821.12
1651,306021.8
1652,304218.72
1653,289282.38
1654,273314.88
1655,276026.7
1656,281920.06
1657,288725.94
1658,299964.7
1659,282248.8
1660,273420.7
1661,262541.12
1662,298667.5
1663,229890.88
1664,327636.84
1665,343591.38
1666,371106.9
1667,358026.47
1668,356953.6
1669,362072.94
1670,358150.38
1671,350242.66
1672,357676.78
1673,362310.75
1674,385037.78
1675,351865.5
1676,366256.97
1677,365414.34
1678,352438.12
1679,393550.28
1680,324904.4
1681,373176.0
1682,337515.88
1683,335137.78
1684,336079.97
1685,342813.38
1686,333592.12
1687,345571.38
1688,348744.0
1689,369279.47
1690,362933.5
1691,372610.66
1692,342954.25
1693,357521.03
1694,383902.4
1695,386216.12
1696,271677.28
1697,287480.1
1698,298728.78
1699,346090.8
1700,338851.88
1701,322599.5
1702,334548.88
1703,326510.97
1704,308951.8
1705,305365.12
1706,301884.88
1707,319318.62
1708,302259.56
1709,298804.84
1710,308655.0
1711,317284.66
1712,333151.5
1713,297032.9
1714,357769.8
1715,259057.95
1716,215607.06
1717,245042.4
1718,253335.16
1719,230299.02
1720,224002.77
1721,234482.27
1722,240312.34
1723,231399.27
1724,242075.64
1725,243713.98
1726,248528.69
1727,251508.98
1728,249537.62
1729,253641.27
1730,244069.73
1731,267716.97
1732,236015.47
1733,251595.02
1734,223586.4
1735,254661.4
1736,232230.02
1737,228857.75
1738,213820.48
1739,229558.19
1740,229694.61
1741,265400.94
1742,257073.05
1743,242277.27
1744,254925.72
1745,260921.97
1746,275544.72
1747,259575.77
1748,191732.94
1749,228996.5
1750,247786.23
1751,263535.06
1752,259678.92
1753,246547.84
1754,238369.84
1755,228850.62
1756,216198.88
1757,216473.19
1758,216031.58
1759,226102.14
1760,225541.1
1761,220643.11
1762,232729.89
1763,228798.77
1764,229598.39
1765,223253.31
1766,266530.5
1767,214380.5
1768,148177.78
1769,159817.36
1770,150409.2
1771,145777.84
1772,133671.61
1773,145210.53
1774,147593.75
1775,149785.23
1776,147296.86
1777,155878.45
1778,146810.72
1779,149921.61
1780,147708.77
1781,160399.97
1782,145458.84
1783,158384.03
1784,142934.58
1785,172749.33
1786,155814.6
1787,138951.9
1788,154377.6
1789,153823.72
1790,163419.31
1791,163213.25
1792,163039.77
1793,166975.5
1794,166720.36
1795,164797.55
1796,161451.4
1797,176394.72
1798,169765.4
1799,170058.72
1800,116258.82
1801,162624.64
1802,147667.73
1803,149724.05
1804,153120.78
1805,152402.08
1806,158602.27
1807,133821.33
1808,136967.86
1809,146656.19
1810,145182.6
1811,145221.89
1812,126207.414
1813,130069.71
1814,147502.53
1815,157551.64
1816,151969.66
1817,131723.53
1818,174763.44
1819,150567.28
1820,166190.78
1821,169892.52
1822,170477.75
1823,176786.86
1824,165554.22
1825,165367.08
1826,169570.1
1827,169831.58
1828,182451.9
1829,181144.25
1830,182234.38
1831,177311.0
1832,177714.0
1833,182589.5
1834,164350.81
1835,188607.0
1836,158445.66
1837,197289.17
1838,182250.0
1839,168770.4
1840,171631.44
1841,169274.6
1842,202885.98
1843,171279.98
1844,179318.25
1845,173428.03
1846,186164.39
1847,179913.47
1848,179847.75
1849,195380.62
1850,193145.48
1851,228598.05
1852,148834.64
1853,185934.19
1854,152192.94
1855,172240.66
1856,166553.56
1857,164291.97
1858,161819.95
1859,163897.12
1860,165484.3
1861,182193.7
1862,161696.25
1863,157092.61
1864,153315.16
1865,159089.95
1866,172033.44
1867,165550.64
1868,160844.44
1869,159584.33
1870,188355.53
1871,172685.56
1872,121012.11
