index,Litres
187,57183.773
188,54079.617
189,51593.773
190,48693.758
191,33099.316
192,26562.941
193,40032.0
194,29922.703
195,33871.562
196,29725.688
197,28692.766
198,23882.346
199,23670.86
200,31680.541
201,23685.473
202,33319.24
203,24603.059
204,21702.01
205,12029.297
206,32225.578
207,38908.137
208,20268.83
209,24513.805
210,25572.42
211,17488.182
212,8796.649
213,17696.166
214,30603.607
215,23258.564
216,15027.902
217,14697.797
218,45215.42
219,38746.92
220,20681.51
221,31665.666
222,24478.371
223,34525.688
224,15172.91
225,23065.92
226,20443.488
227,24868.844
228,23596.883
229,17135.918
230,20192.893
231,18909.479
232,38353.305
233,38242.54
234,37304.875
235,31624.826
236,30026.037
237,28679.768
238,45342.473
239,33552.027
240,42252.133
241,44885.547
242,22121.883
243,24515.717
244,16141.211
245,23398.646
246,9297.902
247,17301.795
248,26865.424
249,27304.084
250,22121.914
251,17004.2
252,20446.34
253,19062.537
254,25815.857
255,20618.688
256,20132.15
257,13857.363
258,25333.184
259,29214.059
260,183326.67
261,193934.12
262,191252.19
263,185415.08
264,178949.19
265,179583.28
266,192538.81
267,185444.84
268,186785.62
269,187207.19
270,187415.25
271,190071.1
272,192110.44
273,198063.27
274,212889.16
275,208585.66
276,192450.11
277,197049.25
278,196339.9
279,187311.31
280,184592.22
281,185113.03
282,206113.56
283,202855.05
284,200677.88
285,207982.95
286,203409.53
287,217190.11
288,216307.53
289,222438.56
290,232240.98
291,220802.75
292,172083.03
293,178045.5
294,186757.3
295,192334.56
296,199445.06
297,195795.72
298,187405.62
299,185203.92
300,192463.16
301,179831.4
302,184856.22
303,194779.72
304,201472.16
305,199741.9
306,208163.94
307,206962.67
308,197772.69
309,189157.36
310,221884.38
311,164340.38
312,46819.766
313,37653.695
314,44710.992
315,20892.908
316,29942.064
317,31609.092
318,54936.195
319,49941.83
320,30406.697
321,25231.348
322,43431.86
323,57030.1
324,31949.318
325,33022.277
326,24016.732
327,29660.963
328,22375.852
329,32617.217
330,19583.88
331,32492.371
332,27104.2
333,31625.146
334,38153.285
335,36235.176
336,41908.97
337,36136.86
338,26738.998
339,31458.408
340,24660.076
341,20883.535
342,34992.727
343,31804.834
344,30375.217
345,37070.4
346,32891.76
347,18398.771
348,13019.652
349,23646.62
350,20892.307
351,20034.225
352,14198.977
353,15178.507
354,12730.526
355,12735.778
356,24201.422
357,26907.639
358,33857.78
359,21076.934
360,16183.937
361,6633.9917
362,20426.986
363,42596.523
364,228593.69
365,231712.88
366,239133.06
367,243526.97
368,244619.05
369,239850.9
370,242339.72
371,229231.23
372,235515.38
373,235664.44
374,257292.9
375,269297.47
376,271784.9
377,262788.9
378,263554.0
379,274984.4
380,255175.62
381,264592.56
382,271473.84
383,260488.66
384,256059.48
385,237581.38
386,242719.73
387,248119.61
388,252149.34
389,293700.1
390,289294.03
391,270473.72
392,267145.84
393,296091.16
394,299182.16
395,289931.8
396,207394.62
397,252710.89
398,238640.69
399,268039.72
400,260849.17
401,260343.38
402,260777.8
403,251321.5
404,282662.4
405,246022.12
406,235522.9
407,255450.66
408,253652.56
409,255775.1
410,239410.6
411,230343.4
412,247374.52
413,214622.19
414,230985.14
415,159840.56
416,39823.312
417,41247.336
418,51114.438
419,35783.53
420,38506.484
421,44491.203
422,49307.03
423,46692.9
424,45925.188
425,48318.438
426,46713.055
427,51432.824
428,48345.92
429,55135.777
430,49539.97
431,58961.91
432,44061.32
433,53908.062
434,37353.203
435,98150.45
436,72818.195
437,50836.81
438,27736.295
439,36129.734
440,30580.807
441,30446.29
442,28560.752
443,26693.814
444,23320.85
445,22687.88
446,35150.76
447,26950.4
448,13948.225
449,26047.889
450,20721.57
451,18110.236
452,16047.546
453,26062.666
454,13112.381
455,15934.221
456,18040.129
457,22063.56
458,16631.979
459,14290.994
460,17035.705
461,17703.94
462,26898.021
463,28554.0
464,34794.1
465,23002.494
466,39824.312
467,45565.39
468,40095.266
469,47474.664
470,46031.477
471,44265.406
472,41035.64
473,45076.47
474,45072.285
475,41000.19
476,36991.195
477,41476.32
478,45228.6
479,43947.94
480,48274.14
481,46343.445
482,52634.555
483,62795.562
484,49131.15
485,49113.41
486,49679.07
487,50023.766
488,48574.24
489,45247.383
490,50120.508
491,55280.562
492,56445.42
493,60593.625
494,54925.617
495,53348.664
496,52518.023
497,59474.11
498,74846.49
499,66866.39
500,48236.97
501,55373.094
502,55718.625
503,54680.016
504,55011.074
505,49810.797
506,51635.79
507,51058.215
508,50297.11
509,53203.496
510,44784.246
511,49901.53
512,54593.66
513,49901.938
514,53915.184
515,47198.53
516,44111.016
517,36141.64
518,54351.11
519,77645.65
520,60051.6
521,43599.758
522,56395.52
523,56830.93
524,39003.797
525,52864.27
526,65719.71
527,56875.785
528,51321.383
529,51965.47
530,61599.406
531,62757.242
532,48376.36
533,48703.96
534,62041.68
535,76202.88
536,59671.727
537,68999.55
538,59529.258
539,55549.47
540,62709.113
541,56585.086
542,74063.22
543,66949.695
544,71566.34
545,78542.13
546,83255.53
547,73929.74
548,75943.12
549,86884.26
550,98635.445
551,84625.4
552,62126.457
553,81087.984
554,83044.47
555,54633.203
556,51767.57
557,62987.305
558,67314.086
559,55433.055
560,56213.375
561,53606.664
562,48954.812
563,48927.035
564,51121.11
565,53467.996
566,55230.664
567,57934.07
568,50925.168
569,41502.195
570,45062.594
571,70668.125
572,19133.3
573,20874.521
574,24182.959
575,21420.21
576,23596.76
577,23768.295
578,28394.088
579,21285.1
580,22228.836
581,26218.799
582,31504.979
583,33894.523
584,30273.416
585,28375.76
586,35252.426
587,42624.707
588,28106.873
589,43619.344
590,23649.166
591,36011.625
592,32932.145
593,32640.021
594,48889.883
595,48700.137
596,47895.688
597,51063.87
598,51462.14
599,65331.992
600,66609.51
601,64172.523
602,77881.695
603,65760.445
604,72015.21
605,74444.88
606,63573.344
607,51563.656
608,40829.883
609,35594.35
610,18076.637
611,19007.486
612,23008.865
613,24232.844
614,22562.242
615,20204.9
616,23253.314
617,22131.406
618,26758.795
619,20594.92
620,21696.893
621,15435.755
622,31024.627
623,41908.062
624,171764.7
625,167826.64
626,172889.16
627,160701.28
628,163294.5
629,158670.97
630,167654.0
631,166784.38
632,178070.8
633,175051.1
634,176492.95
635,155628.58
636,179450.69
637,158799.78
638,168851.86
639,178874.16
640,159530.6
641,187563.62
642,179504.83
643,168028.47
644,153185.25
645,169437.81
646,194051.12
647,194360.16
648,181736.08
649,181085.34
650,187009.48
651,184322.78
652,194420.03
653,204464.88
654,214002.03
655,212967.16
656,159636.31
657,167093.0
658,178437.44
659,182822.84
660,181388.53
661,177771.6
662,189988.61
663,156143.14
664,157533.31
665,157253.81
666,167852.34
667,159573.38
668,168122.67
669,157464.52
670,164684.58
671,152142.58
672,161445.27
673,151717.25
674,186547.73
675,143976.22
676,37197.406
677,47386.08
678,60772.688
679,36431.67
680,36406.312
681,38155.84
682,42764.75
683,32435.346
684,42935.652
685,48639.242
686,47453.086
687,49756.477
688,42880.58
689,44615.17
690,46303.992
691,57819.926
692,40554.164
693,60026.156
694,47788.67
695,55115.312
696,52347.707
697,49117.203
698,44446.28
699,47327.684
700,48406.79
701,53536.266
702,50572.25
703,49608.086
704,56823.81
705,43208.492
706,61218.703
707,42402.586
708,29254.33
709,39435.914
710,51977.65
711,47084.71
712,52714.82
713,58791.39
714,54098.742
715,50768.098
716,47209.812
717,52248.83
718,45403.535
719,40651.254
720,45785.9
721,49120.047
722,52162.984
723,46181.71
724,42799.297
725,40889.875
726,58781.125
727,56109.473
728,18390.836
729,20644.207
730,26263.145
731,18198.365
732,20680.928
733,24006.055
734,21609.09
735,21734.791
736,18178.764
737,25674.271
738,27315.545
739,21341.691
740,21431.064
741,21379.615
742,22725.13
743,26444.328
744,19196.893
745,29731.67
746,18626.139
747,25063.443
748,23941.436
749,21304.701
750,20614.518
751,16388.91
752,17450.63
753,22683.436
754,22119.994
755,22283.36
756,23470.414
757,19632.627
758,27435.3
759,22946.543
760,22838.549
761,29298.72
762,22105.22
763,16131.16
764,18932.355
765,23847.111
766,12504.799
767,13697.925
768,18117.58
769,16080.006
770,19952.287
771,16053.775
772,15197.75
773,10660.912
774,19573.56
775,16343.482
776,15418.023
777,7969.608
778,17122.416
779,40266.508
780,18150.238
781,19806.26
782,27732.756
783,23539.068
784,24165.377
785,22069.664
786,30297.71
787,25098.213
788,23257.873
789,26120.86
790,29648.451
791,23132.139
792,30443.934
793,32936.12
794,25248.354
795,37775.055
796,25729.74
797,24574.092
798,22239.482
799,50031.54
800,34411.43
801,32840.94
802,33432.53
803,33195.0
804,32986.453
805,32952.63
806,35028.176
807,29499.951
808,31688.084
809,44058.816
810,49560.72
811,47354.656
812,36290.816
813,55402.047
814,38192.688
815,33831.633
816,34069.39
817,36429.625
818,26227.213
819,21611.248
820,26916.94
821,21829.594
822,28319.885
823,30260.576
824,22903.025
825,29888.295
826,23779.893
827,19405.51
828,23724.615
829,13068.833
830,30541.486
831,31527.344
832,65302.465
833,68810.79
834,85214.16
835,66376.19
836,47803.953
837,60668.8
838,69799.445
839,57372.938
840,55597.12
841,53192.84
842,65350.04
843,65567.31
844,47435.92
845,53157.797
846,52838.535
847,66448.79
848,45766.54
849,73325.945
850,67086.49
851,54132.168
852,49339.883
853,37369.336
854,55942.82
855,57734.79
856,84643.29
857,65064.402
858,62210.125
859,62849.152
860,79277.195
861,65405.25
862,91601.375
863,69607.76
864,63321.746
865,70230.23
866,72612.91
867,54562.543
868,63059.305
869,69756.23
870,68910.695
871,52342.79
872,59722.332
873,60986.66
874,46637.54
875,50144.03
876,53226.21
877,57010.844
878,59270.76
879,62137.176
880,56422.242
881,48998.938
882,72419.78
883,71213.0
884,26500.797
885,35657.773
886,32537.756
887,33809.016
888,32185.994
889,30295.674
890,28677.656
891,27117.799
892,30959.514
893,36097.805
894,31203.129
895,35931.69
896,32224.89
897,35226.773
898,37614.637
899,37427.312
900,27943.887
901,34575.938
902,35088.086
903,34486.15
904,31955.746
905,29823.498
906,32964.75
907,30806.53
908,34777.344
909,37517.953
910,35047.273
911,35465.33
912,33192.75
913,42243.188
914,47509.734
915,39100.023
916,22156.254
917,31407.389
918,33809.953
919,31654.334
920,31837.404
921,28485.918
922,27794.395
923,28825.512
924,32333.518
925,27289.705
926,25057.92
927,25139.596
928,31640.49
929,26520.94
930,29488.71
931,28357.215
932,26204.299
933,19327.135
934,30174.818
935,63230.03
936,125353.76
937,129530.164
938,130764.56
939,125030.48
940,118999.76
941,121200.305
942,116116.9
943,108124.62
944,105533.85
945,108073.24
946,99484.88
947,100592.734
948,95649.84
949,102340.21
950,103461.055
951,108466.086
952,94506.7
953,126057.94
954,124685.945
955,123474.02
956,114677.9
957,105818.95
958,110313.68
959,103648.516
960,92922.945
961,92610.15
962,84615.76
963,81405.914
964,74075.48
965,70632.48
966,82711.34
967,54117.47
968,37854.277
969,38146.297
970,37297.812
971,36282.906
972,31215.197
973,35487.13
974,40336.066
975,46381.617
976,42454.484
977,34095.906
978,29301.988
979,24994.8
980,28268.404
981,25059.621
982,28713.424
983,38704.375
984,38493.285
985,29676.809
986,38868.477
987,73613.87
988,50924.03
989,50578.188
990,52519.812
991,54717.367
992,59928.54
993,60613.164
994,49737.17
995,51628.86
996,53323.324
997,65546.805
998,53512.438
999,61664.527
1000,53620.293
1001,60218.176
1002,62696.992
1003,66762.57
1004,58534.906
1005,59414.39
1006,56959.58
1007,53474.973
1008,56565.156
1009,44908.69
1010,49601.7
1011,50640.336
1012,55952.92
1013,63565.402
1014,60101.11
1015,67396.79
1016,64941.375
1017,72583.336
1018,84590.99
1019,63663.297
1020,41519.977
1021,51140.203
1022,59770.344
1023,63389.395
1024,59963.344
1025,52308.82
1026,48894.953
1027,51993.21
1028,51455.156
1029,45900.176
1030,41398.215
1031,44395.184
1032,53138.46
1033,42350.54
1034,47746.203
1035,51315.082
1036,56522.59
1037,49287.508
1038,61111.93
1039,79793.85
1040,49909.98
1041,51409.938
1042,53285.492
1043,55148.293
1044,51440.83
1045,56815.28
1046,56418.535
1047,56695.773
1048,55087.406
1049,61726.51
1050,67880.93
1051,65654.86
1052,66455.78
1053,68712.48
1054,71585.57
1055,72029.86
1056,62739.96
1057,66012.21
1058,70783.73
1059,75687.016
1060,70972.85
1061,60631.55
1062,69551.04
1063,82469.64
1064,82014.66
1065,89737.27
1066,87699.01
1067,86058.65
1068,83012.164
1069,84378.74
1070,89918.48
1071,77810.52
1072,48987.42
1073,68782.27
1074,60914.453
1075,80928.02
1076,62826.992
1077,53367.637
1078,47847.652
1079,44458.28
1080,59330.25
1081,54748.53
1082,51333.176
1083,36088.6
1084,45939.426
1085,47563.164
1086,40092.688
1087,25937.549
1088,34091.145
1089,26377.775
1090,32625.916
1091,36108.58
1092,52143.39
1093,62943.53
1094,65643.164
1095,64157.008
1096,52623.227
1097,54933.79
1098,62517.766
1099,62801.46
1100,62443.285
1101,69159.56
1102,60585.82
1103,62927.516
1104,58692.832
1105,57692.297
1106,58334.67
1107,74451.164
1108,55321.785
1109,67005.26
1110,61522.47
1111,72014.54
1112,63905.273
1113,55865.594
1114,65834.27
1115,67371.86
1116,68433.28
1117,77567.766
1118,77169.93
1119,66763.45
1120,61401.586
1121,73985.16
1122,83450.125
1123,79278.76
1124,50888.203
1125,59084.37
1126,59670.79
1127,68784.586
1128,68737.93
1129,68203.87
1130,54764.312
1131,60917.47
1132,68077.914
1133,63004.36
1134,52707.76
1135,59487.203
1136,60148.21
1137,59361.453
1138,62124.207
1139,51748.188
1140,54437.516
1141,50343.344
1142,81918.86
1143,92590.03
1144,74868.32
1145,77042.164
1146,74763.25
1147,72312.375
1148,71591.77
1149,83564.12
1150,80980.76
1151,71724.305
1152,73560.01
1153,73696.85
1154,82128.47
1155,74266.39
1156,87220.555
1157,87090.27
1158,83656.24
1159,84968.99
1160,69405.67
1161,90268.99
1162,78630.49
1163,88805.016
1164,78449.086
1165,78015.12
1166,93083.57
1167,86976.23
1168,91003.805
1169,94579.266
1170,79552.3
1171,86699.305
1172,87900.47
1173,97256.01
1174,111796.62
1175,102693.51
1176,79002.266
1177,85914.99
1178,88350.37
1179,90419.28
1180,88262.77
1181,80393.445
1182,78876.05
1183,77210.4
1184,78820.33
1185,74653.98
1186,75579.23
1187,69583.77
1188,76259.805
1189,73597.625
1190,69703.12
1191,73946.64
1192,71930.73
1193,67896.414
1194,82873.9
1195,91834.1
1196,144100.75
1197,155163.81
1198,167237.84
1199,134675.75
1200,135533.9
1201,150657.78
1202,166020.38
1203,153258.69
1204,136716.84
1205,139588.45
1206,153554.47
1207,158920.66
1208,162051.97
1209,130762.65
1210,133427.78
1211,148160.64
1212,157917.67
1213,133630.95
1214,157036.55
1215,136231.31
1216,146016.47
1217,125709.46
1218,139943.6
1219,168327.72
1220,160500.69
1221,146856.03
1222,138606.6
1223,153233.47
1224,143758.95
1225,159487.6
1226,175814.12
1227,176179.84
1228,120514.79
1229,141632.45
1230,151093.88
1231,166223.16
1232,169565.81
1233,170408.88
1234,158710.16
1235,156488.66
1236,165533.69
1237,158238.17
1238,177681.1
1239,157262.4
1240,152716.3
1241,150007.56
1242,162228.17
1243,175525.22
1244,175110.88
1245,168053.14
1246,186329.47
1247,149584.25
1248,42702.36
1249,42868.83
1250,84893.02
1251,60289.336
1252,39433.707
1253,48773.617
1254,71764.35
1255,51108.566
1256,55979.406
1257,58512.1
1258,89802.695
1259,80311.11
1260,58186.99
1261,76030.586
1262,60573.508
1263,50749.375
1264,48701.14
1265,75114.04
1266,64045.586
1267,58102.46
1268,59952.65
1269,55211.266
1270,78004.82
1271,65128.43
1272,87188.664
1273,71658.2
1274,77990.95
1275,56662.613
1276,71665.07
1277,62509.098
1278,115233.33
1279,90972.93
1280,56152.996
1281,61500.438
1282,36737.25
1283,48254.004
1284,65196.54
1285,72851.57
1286,65226.418
1287,60420.1
1288,65107.29
1289,60013.24
1290,60042.45
1291,60377.746
1292,60329.82
1293,59512.3
1294,57121.49
1295,56433.574
1296,62001.75
1297,47782.758
1298,70408.29
1299,67219.09
1300,189292.97
1301,189918.95
1302,214207.28
1303,180341.31
1304,191809.0
1305,195827.6
1306,204819.61
1307,200821.58
1308,188590.19
1309,195228.75
1310,202748.5
1311,198096.14
1312,197987.31
1313,211732.45
1314,195364.4
1315,213077.97
1316,181922.34
1317,233689.47
1318,201905.19
1319,198736.03
1320,194600.7
1321,189295.44
1322,185774.62
1323,180553.1
1324,174691.47
1325,190256.22
1326,195101.64
1327,213906.73
1328,184370.52
1329,191603.67
1330,222055.06
1331,215723.55
1332,132862.6
1333,145713.27
1334,166122.62
1335,192755.12
1336,199749.75
1337,203197.94
1338,216963.72
1339,178270.75
1340,189668.06
1341,189364.67
1342,183583.77
1343,188144.44
1344,181301.5
1345,185830.44
1346,196691.48
1347,226489.6
1348,202917.84
1349,182323.73
1350,234058.78
1351,193933.73
1352,88248.15
1353,101157.836
1354,117852.77
1355,79079.836
1356,70727.42
1357,85052.13
1358,101354.57
1359,108222.63
1360,92497.76
1361,99054.02
1362,98525.086
1363,109539.24
1364,105197.17
1365,105466.85
1366,93239.23
1367,106974.18
1368,98189.0
1369,130779.43
1370,90687.87
1371,95979.97
1372,100586.06
1373,102104.09
1374,106554.38
1375,105863.38
1376,104984.04
1377,102932.805
1378,124464.46
1379,112298.36
1380,118378.32
1381,94802.99
1382,112287.04
1383,108035.6
1384,72059.45
1385,83367.016
1386,98337.24
1387,120489.81
1388,112512.73
1389,120537.8
1390,115324.65
1391,105052.89
1392,106536.95
1393,106631.35
1394,94674.12
1395,94528.84
1396,91864.71
1397,101329.69
1398,102288.04
1399,104840.37
1400,99712.81
1401,92587.336
1402,116676.07
1403,93561.516
1404,24154.672
1405,30963.848
1406,41562.1
1407,27991.158
1408,26451.553
1409,27200.543
1410,32479.715
1411,27216.78
1412,31044.377
1413,36062.32
1414,31222.336
1415,29712.654
1416,36625.562
1417,34589.344
1418,35360.668
1419,40416.28
1420,35026.766
1421,42185.938
1422,26725.674
1423,31647.86
1424,30538.12
1425,32042.146
1426,40994.438
1427,40847.4
1428,38934.89
1429,40066.0
1430,41202.992
1431,40547.867
1432,41534.68
1433,44035.04
1434,54906.11
1435,42952.547
1436,30529.824
1437,37207.9
1438,48662.035
1439,36188.637
1440,34372.094
1441,38693.746
1442,33721.03
1443,29654.385
1444,30034.447
1445,32626.56
1446,27445.818
1447,27270.018
1448,31887.45
1449,32005.219
1450,34498.637
1451,28230.02
1452,30875.252
1453,19729.594
1454,33006.004
1455,41983.484
1456,148789.84
1457,147649.1
1458,159838.75
1459,136022.95
1460,134113.34
1461,141312.89
1462,160679.31
1463,133752.02
1464,147364.44
1465,149174.83
1466,150267.25
1467,152300.16
1468,120152.914
1469,124222.12
1470,121454.57
1471,145291.97
1472,146177.06
1473,143644.31
1474,139936.4
1475,126378.11
1476,133203.8
1477,126896.74
1478,149857.2
1479,155690.2
1480,152474.08
1481,153860.44
1482,154704.69
1483,137808.19
1484,159761.22
1485,156125.0
1486,199557.39
1487,161315.38
1488,118196.836
1489,132218.44
1490,130845.805
1491,145501.98
1492,147969.34
1493,154368.22
1494,149171.36
1495,144277.88
1496,144947.75
1497,142680.5
1498,141672.17
1499,147920.89
1500,147743.19
1501,145706.16
1502,148453.1
1503,150739.42
1504,148436.4
1505,139509.58
1506,166435.27
1507,153911.0
1508,16258.453
1509,17627.258
1510,26848.33
1511,16999.754
1512,16507.92
1513,22994.451
1514,20966.115
1515,17422.318
1516,23557.018
1517,21984.963
1518,27870.055
1519,22689.66
1520,25177.107
1521,21979.1
1522,20282.955
1523,30322.477
1524,21662.268
1525,33520.875
1526,17850.182
1527,23389.162
1528,18350.152
1529,26414.775
1530,29004.76
1531,33439.996
1532,25733.94
1533,22471.752
1534,23125.16
1535,26093.455
1536,32948.44
1537,25374.564
1538,36919.195
1539,31163.752
1540,21085.998
1541,27212.219
1542,28024.154
1543,31325.361
1544,21374.502
1545,24264.514
1546,16132.79
1547,21598.357
1548,28082.32
1549,19740.592
1550,25412.627
1551,16203.265
1552,25830.654
1553,19396.256
1554,28124.266
1555,19101.646
1556,17899.924
1557,9508.523
1558,28429.094
1559,41149.79
1560,30884.012
1561,38108.164
1562,48184.71
1563,40346.93
1564,41109.492
1565,40646.742
1566,44001.965
1567,36609.67
1568,52526.375
1569,42996.867
1570,63266.504
1571,48308.28
1572,49598.367
1573,52775.29
1574,51173.586
1575,61930.266
1576,42307.684
1577,56531.582
1578,45465.92
1579,50784.125
1580,53490.695
1581,40627.406
1582,65280.848
1583,48783.445
1584,59519.805
1585,54522.21
1586,60479.45
1587,57409.57
1588,58888.367
1589,60641.027
1590,74337.4
1591,59415.094
1592,46886.242
1593,49041.07
1594,45674.406
1595,53244.055
1596,48256.484
1597,53329.41
1598,47867.477
1599,44240.125
1600,48426.285
1601,54861.977
1602,52566.19
1603,50776.367
1604,41434.027
1605,38405.82
1606,41534.676
1607,35552.312
1608,35232.547
1609,36682.613
1610,55307.203
1611,63161.6
1612,236795.27
1613,253786.81
1614,262475.6
1615,256740.58
1616,253417.25
1617,256732.66
1618,251911.9
1619,254717.56
1620,250790.11
1621,262314.22
1622,259363.83
1623,264908.56
1624,264271.2
1625,278089.8
1626,268384.4
1627,289626.84
1628,249859.75
1629,273441.1
1630,247647.88
1631,249812.03
1632,236625.39
1633,222837.61
1634,234002.45
1635,246409.62
1636,255789.34
1637,274862.47
1638,274655.34
1639,274135.62
1640,280922.6
1641,283576.53
1642,305927.53
1643,282331.44
1644,205142.86
1645,217307.55
1646,239504.67
1647,265611.28
1648,263883.1
1649,257646.38
1650,262914.6
1651,258497.61
1652,259960.98
1653,246438.25
1654,232768.9
1655,233968.89
1656,239806.84
1657,245583.39
1658,253342.5
1659,238801.44
1660,231712.03
1661,222072.56
1662,251679.69
1663,197382.25
1664,279421.7
1665,295800.47
1666,317463.78
1667,306978.7
1668,304732.5
1669,308124.3
1670,304405.9
1671,298703.84
1672,301892.97
1673,305415.2
1674,321338.22
1675,300585.72
1676,309871.16
1677,307961.4
1678,298657.22
1679,330946.94
1680,274016.44
1681,315362.34
1682,289912.28
1683,283119.25
1684,287192.53
1685,287361.22
1686,283341.1
1687,295644.66
1688,296858.3
1689,315311.53
1690,307664.53
1691,316872.22
1692,291334.84
1693,305352.7
1694,338297.5
1695,323317.34
1696,232267.78
1697,242870.08
1698,253660.6
1699,293830.6
1700,286360.38
1701,274283.9
1702,284557.84
1703,275470.22
1704,263488.34
1705,260165.03
1706,256792.06
1707,270074.78
1708,256275.34
1709,253776.84
1710,260745.66
1711,268416.84
1712,281823.03
1713,250110.2
1714,301321.78
1715,221324.45
1716,186127.62
1717,213650.94
1718,219376.88
1719,200396.33
1720,194112.95
1721,202106.1
1722,206489.6
1723,199744.1
1724,205732.55
1725,206707.78
1726,206817.34
1727,217807.52
1728,212503.14
1729,214687.94
1730,208868.38
1731,225244.25
1732,200718.81
1733,213735.94
1734,194701.4
1735,217216.58
1736,200111.97
1737,192004.66
1738,184030.4
1739,199063.03
1740,197684.1
1741,229214.81
1742,219522.58
1743,207802.4
1744,219049.97
1745,224851.84
1746,247578.38
1747,217526.62
1748,166967.31
1749,194517.03
1750,211081.61
1751,224622.94
1752,220606.45
1753,211221.61
1754,203966.66
1755,194219.78
1756,186600.78
1757,186121.81
1758,185395.17
1759,192407.31
1760,192722.22
1761,188746.83
1762,197465.5
1763,194849.34
1764,195359.62
1765,189377.56
1766,225082.66
1767,184784.61
1768,129476.17
1769,142066.88
1770,133273.47
1771,129444.01
1772,118782.555
1773,127785.13
1774,128838.836
1775,131693.0
1776,125485.81
1777,133425.06
1778,122203.26
1779,132666.31
1780,127611.1
1781,136356.23
1782,126950.96
1783,134866.17
1784,123910.234
1785,148046.69
1786,137190.2
1787,121443.37
1788,135897.28
1789,127457.26
1790,141323.25
1791,143020.12
1792,141630.94
1793,146788.27
1794,143859.62
1795,142834.98
1796,140589.31
1797,154864.53
1798,157490.95
1799,142815.22
1800,102784.555
1801,138472.88
1802,128190.77
1803,130064.17
1804,131977.36
1805,132713.02
1806,137329.61
1807,114413.305
1808,120326.34
1809,127936.27
1810,125688.016
1811,125011.664
1812,109467.22
1813,112963.24
1814,126536.63
1815,136469.4
1816,131784.6
1817,112490.92
1818,148609.42
1819,132045.27
1820,144837.72
1821,150802.75
1822,150258.19
1823,156588.47
1824,145308.19
1825,144142.27
1826,147835.6
1827,148713.39
1828,155964.14
1829,154577.16
1830,151673.66
1831,155943.88
1832,152691.2
1833,155382.39
1834,142369.6
1835,159298.66
1836,136511.66
1837,168934.27
1838,160360.88
1839,145860.19
1840,150273.61
1841,141057.31
1842,175424.89
1843,149716.1
1844,155714.23
1845,152335.22
1846,160693.1
1847,156340.11
1848,156065.34
1849,170534.81
1850,178169.03
1851,192732.89
1852,131507.38
1853,158290.89
1854,130902.96
1855,148753.64
1856,143347.62
1857,142764.9
1858,140411.25
1859,140366.92
1860,144617.98
1861,157852.7
1862,139759.22
1863,134664.52
1864,132787.5
1865,137714.8
1866,146902.62
1867,143236.94
1868,139248.69
1869,136504.1
1870,159759.92
1871,150763.67
1872,107487.39
