index,Litres
1041,42636.13
1042,49744.633
1043,47054.56
1044,45065.367
1045,50424.777
1046,49119.74
1047,47846.863
1048,50310.76
1049,57429.664
1050,57935.273
1051,55844.523
1052,60574.418
1053,61525.355
1054,62103.39
1055,62730.2
1056,53595.676
1057,60070.47
1058,67160.83
1059,61605.055
1060,62228.34
1061,62976.25
1062,68573.79
1063,74749.61
1064,79080.984
1065,86325.375
1066,83276.38
1067,80644.94
1068,78102.1
1069,78138.02
1070,85135.25
1071,66213.98
1072,50178.61
1073,65769.734
1074,60517.445
1075,69335.195
1076,52901.836
1077,49358.43
1078,40935.57
1079,45540.355
1080,49567.17
1081,47398.23
1082,42161.242
1083,35004.92
1084,42243.586
1085,35189.168
1086,29374.506
1087,28811.059
1088,28637.13
1089,25751.709
1090,35520.68
1091,32398.957
1092,51519.074
1093,57808.777
1094,56577.742
1095,54300.594
1096,48690.086
1097,53307.547
1098,56657.645
1099,53574.33
1100,59597.1
1101,60974.742
1102,54557.62
1103,52658.754
1104,50069.71
1105,51668.062
1106,56269.746
1107,61516.383
1108,48513.184
1109,59668.68
1110,56237.785
1111,59817.86
1112,53976.375
1113,58050.246
1114,60973.0
1115,61041.17
1116,66237.89
1117,71973.11
1118,69148.92
1119,60834.438
1120,63433.1
1121,66965.984
1122,78999.78
1123,70794.766
1124,45158.008
1125,60210.742
1126,57803.273
1127,64254.945
1128,64700.723
1129,58953.57
1130,55593.55
1131,62549.53
1132,57748.87
1133,56331.273
1134,53342.668
1135,57000.906
1136,54635.234
1137,57083.5
1138,53478.92
1139,49969.086
1140,54942.71
1141,59736.117
1142,85993.72
1143,87501.06
1144,68960.32
1145,70530.59
1146,67155.59
1147,66041.91
1148,70772.95
1149,77035.32
1150,72543.055
1151,67880.01
1152,67935.19
1153,73932.55
1154,74478.4
1155,70503.27
1156,84762.58
1157,77895.22
1158,78938.59
1159,77605.31
1160,68822.46
1161,79403.125
1162,76730.59
1163,79547.17
1164,73539.47
1165,84889.63
1166,85535.83
1167,85191.69
1168,89848.31
1169,81718.24
1170,82739.47
1171,85252.44
1172,83780.836
1173,97222.2
1174,109986.01
1175,96907.58
1176,75787.13
1177,89666.016
1178,86972.01
1179,86777.13
1180,83823.72
1181,77413.1
1182,77303.89
1183,75325.41
1184,73052.88
1185,73952.195
1186,69587.53
1187,70699.35
1188,74580.734
1189,65832.32
1190,71059.8
1191,72668.52
1192,69420.484
1193,74012.74
1194,86796.76
1195,88096.84
1196,153775.16
1197,162274.53
1198,152427.05
1199,139734.67
1200,149434.27
1201,154505.58
1202,165741.34
1203,151010.75
1204,146669.1
1205,155961.6
1206,160372.8
1207,162829.8
1208,154719.33
1209,139310.88
1210,148376.62
1211,157601.25
1212,147209.81
1213,152331.84
1214,157993.5
1215,134310.16
1216,152454.84
1217,136057.9
1218,157492.48
1219,166398.4
1220,154520.92
1221,153602.66
1222,151782.27
1223,149199.98
1224,152672.19
1225,168401.38
1226,181606.62
1227,163703.14
1228,131592.16
1229,162207.39
1230,156656.22
1231,173892.56
1232,178889.42
1233,171574.34
1234,167636.78
1235,169768.19
1236,166550.94
1237,177495.23
1238,177081.23
1239,160563.22
1240,167207.97
1241,160899.0
1242,177703.47
1243,185983.66
1244,183767.36
1245,186304.55
1246,179968.75
1247,143624.47
1248,47942.164
1249,63343.9
1250,71739.15
1251,47006.367
1252,52192.824
1253,58286.17
1254,59525.39
1255,55807.516
1256,62987.105
1257,72699.56
1258,90457.37
1259,69585.94
1260,75489.59
1261,71010.03
1262,49249.062
1263,58593.668
1264,56340.582
1265,66222.65
1266,63057.06
1267,60864.98
1268,59548.285
1269,64476.117
1270,73820.914
1271,75855.94
1272,84168.49
1273,71951.57
1274,75326.58
1275,62363.69
1276,71073.43
1277,79068.0
1278,113662.58
1279,79004.46
1280,66498.51
1281,54809.75
1282,36086.496
1283,61885.887
1284,64096.18
1285,72755.03
1286,71112.44
1287,65051.66
1288,64841.758
1289,66030.195
1290,64650.504
1291,63755.05
1292,64061.13
1293,62199.902
1294,60978.92
1295,61538.44
1296,60459.508
1297,60037.953
1298,76235.984
1299,66297.29
1300,198817.16
1301,206096.72
1302,207751.19
1303,192116.72
1304,207441.16
1305,203356.25
1306,216812.12
1307,205456.58
1308,204039.19
1309,216172.73
1310,211016.72
1311,207050.9
1312,219715.47
1313,215300.6
1314,214832.22
1315,220669.2
1316,212039.36
1317,235164.44
1318,207865.34
1319,216800.14
1320,204287.45
1321,199546.67
1322,193978.38
1323,187353.12
1324,188394.44
1325,201347.64
1326,213230.48
1327,208643.34
1328,195615.52
1329,215854.31
1330,227791.8
1331,192956.67
1332,145905.1
1333,174424.28
1334,176814.75
1335,204243.53
1336,214719.34
1337,221369.16
1338,211509.08
1339,196196.44
1340,206752.44
1341,192444.31
1342,198935.45
1343,199383.55
1344,193996.4
1345,204045.08
1346,225222.11
1347,229095.38
1348,209272.98
1349,227275.98
1350,226111.5
1351,185324.92
1352,96854.38
1353,113295.06
1354,105288.78
1355,79890.34
1356,85832.586
1357,92446.516
1358,110036.53
1359,108033.484
1360,102994.05
1361,110964.32
1362,110025.59
1363,115135.586
1364,112517.13
1365,109660.72
1366,108016.91
1367,116294.79
1368,116504.63
1369,121200.516
1370,99558.66
1371,110536.86
1372,106364.49
1373,110913.375
1374,113914.09
1375,112470.91
1376,108178.555
1377,119400.64
1378,125459.945
1379,118406.39
1380,119118.66
1381,101246.18
1382,125738.734
1383,100092.87
1384,80377.51
1385,104814.92
1386,106813.54
1387,121182.49
1388,125705.875
1389,130713.9
1390,118113.86
1391,115664.69
1392,116425.01
1393,110089.5
1394,104111.39
1395,104052.02
1396,103656.54
1397,110842.1
1398,113140.07
1399,111726.79
1400,108228.12
1401,113118.16
1402,114924.6
1403,90574.37
1404,24787.67
1405,30883.543
1406,33467.62
1407,25275.82
1408,25093.514
1409,24365.39
1410,27483.979
1411,23983.094
1412,27933.418
1413,28760.057
1414,25170.445
1415,27374.883
1416,26102.605
1417,27143.865
1418,30965.455
1419,33578.99
1420,29476.322
1421,29949.336
1422,26026.793
1423,23820.088
1424,25662.844
1425,28415.463
1426,37457.125
1427,36081.445
1428,36563.652
1429,36674.566
1430,38686.094
1431,37768.453
1432,41655.965
1433,40727.59
1434,52453.47
1435,42041.96
1436,29881.963
1437,41902.266
1438,37690.06
1439,32663.682
1440,37371.754
1441,32470.691
1442,30085.781
1443,29051.93
1444,28756.271
1445,27745.1
1446,24463.232
1447,28601.055
1448,28020.463
1449,30220.682
1450,30382.383
1451,27425.195
1452,27679.031
1453,24699.896
1454,38752.516
1455,38932.734
1456,146305.95
1457,156851.52
1458,153760.11
1459,134978.75
1460,143670.48
1461,151531.16
1462,152033.03
1463,144823.6
1464,158834.31
1465,153309.55
1466,161807.39
1467,140014.83
1468,127608.75
1469,132683.48
1470,129659.65
1471,156622.05
1472,144145.3
1473,149178.88
1474,142305.69
1475,128812.586
1476,140354.28
1477,141940.39
1478,155511.2
1479,156601.89
1480,157835.4
1481,160517.27
1482,152429.53
1483,152592.75
1484,162582.38
1485,170811.16
1486,195510.22
1487,152207.55
1488,130253.71
1489,139116.75
1490,139640.22
1491,153981.17
1492,155475.38
1493,158121.64
1494,154950.38
1495,151831.84
1496,148914.34
1497,150359.89
1498,150732.66
1499,155017.47
1500,154766.05
1501,154484.27
1502,159393.72
1503,158284.89
1504,154761.77
1505,158552.05
1506,169745.7
1507,153114.22
1508,11874.612
1509,16961.984
1510,21039.986
1511,12644.195
1512,16282.445
1513,15763.822
1514,14351.923
1515,15514.831
1516,13889.489
1517,18390.793
1518,20519.463
1519,15002.79
1520,15649.236
1521,12387.452
1522,16630.645
1523,19923.484
1524,15964.322
1525,20329.346
1526,15814.355
1527,14834.194
1528,16079.364
1529,17991.594
1530,25606.98
1531,26248.85
1532,19585.383
1533,20044.346
1534,19943.7
1535,23812.29
1536,26871.428
1537,23469.658
1538,37530.633
1539,25624.176
1540,19454.3
1541,25735.906
1542,24219.662
1543,23628.354
1544,19472.385
1545,19788.309
1546,15252.562
1547,22111.387
1548,19665.096
1549,19851.5
1550,19464.13
1551,15930.734
1552,20687.932
1553,18193.531
1554,22334.725
1555,16077.332
1556,16952.824
1557,17248.73
1558,33960.027
1559,37611.484
1560,34820.164
1561,37971.305
1562,42327.797
1563,39051.11
1564,39714.57
1565,41117.883
1566,41112.89
1567,40560.844
1568,47863.816
1569,50231.426
1570,58528.824
1571,41354.36
1572,52256.098
1573,49931.145
1574,52426.996
1575,53158.0
1576,42212.508
1577,52905.8
1578,43893.773
1579,49970.953
1580,46004.277
1581,47395.465
1582,59099.055
1583,48271.7
1584,58725.945
1585,51419.8
1586,61426.258
1587,54383.914
1588,58719.61
1589,61560.387
1590,69037.664
1591,56406.258
1592,47391.71
1593,45721.395
1594,44731.08
1595,50613.145
1596,48148.258
1597,52560.656
1598,46541.58
1599,46550.15
1600,51410.426
1601,54855.207
1602,52022.734
1603,48751.88
1604,38820.516
1605,39408.8
1606,36606.242
1607,33744.12
1608,39582.957
1609,43502.5
1610,61049.074
1611,63955.887
1612,255664.02
1613,269748.06
1614,275160.94
1615,270729.7
1616,270659.5
1617,271027.25
1618,272291.44
1619,269996.25
1620,273412.25
1621,284845.25
1622,280757.12
1623,282037.06
1624,290358.66
1625,294744.0
1626,297309.6
1627,299552.84
1628,275619.1
1629,287389.8
1630,263742.28
1631,264164.78
1632,249050.3
1633,247871.5
1634,253738.95
1635,263318.2
1636,279223.03
1637,292174.97
1638,293398.8
1639,297318.38
1640,299123.78
1641,306340.2
1642,320713.6
1643,273098.72
1644,226417.72
1645,253737.25
1646,260188.3
1647,280141.8
1648,282454.47
1649,280753.44
1650,281039.84
1651,277092.6
1652,273520.72
1653,260690.81
1654,252608.33
1655,255479.45
1656,259907.27
1657,266503.75
1658,267873.06
1659,256988.1
1660,251295.86
1661,250469.17
1662,243505.22
1663,192898.88
1664,309391.72
1665,319541.06
1666,332656.38
1667,327206.1
1668,329680.56
1669,327631.4
1670,326659.7
1671,323863.78
1672,326901.9
1673,340872.16
1674,337385.25
1675,325554.84
1676,339074.5
1677,324584.2
1678,340423.97
1679,334716.47
1680,310869.03
1681,337739.34
1682,300332.5
1683,313501.16
1684,312760.6
1685,304930.62
1686,311683.12
1687,318712.12
1688,321624.0
1689,335823.9
1690,335865.88
1691,328048.12
1692,317971.34
1693,341659.56
1694,352981.22
1695,311472.8
1696,258977.3
1697,278287.88
1698,282543.72
1699,309537.5
1700,301643.3
1701,305425.1
1702,302488.3
1703,287496.3
1704,286554.5
1705,281386.2
1706,280234.44
1707,285391.84
1708,275898.78
1709,279945.84
1710,285672.38
1711,297203.62
1712,291099.16
1713,294714.12
1714,289384.03
1715,210066.05
1716,202779.73
1717,226196.02
1718,217181.89
1719,209535.77
1720,209415.36
1721,211883.23
1722,215427.83
1723,214482.64
1724,218953.66
1725,222112.8
1726,228259.28
1727,224635.17
1728,226384.72
1729,229508.7
1730,228574.52
1731,233430.02
1732,216037.14
1733,222062.5
1734,217611.83
1735,220945.52
1736,208836.12
1737,207430.6
1738,198617.48
1739,208243.25
1740,219457.34
1741,237114.66
1742,224415.33
1743,229983.92
1744,231656.84
1745,237823.16
1746,253583.83
1747,215194.92
1748,188769.4
1749,218719.17
1750,224513.44
1751,237174.16
1752,232403.11
1753,222140.25
1754,215125.84
1755,202916.73
1756,198165.02
1757,199744.23
1758,198225.14
1759,205526.22
1760,203994.84
1761,205374.17
1762,211899.34
1763,209086.72
1764,210348.55
1765,217233.0
1766,220079.56
1767,180664.73
1768,137157.62
1769,138518.9
1770,130392.055
1771,128316.18
1772,121498.82
1773,129159.34
1774,132837.72
1775,130376.19
1776,132648.9
1777,136198.95
1778,130705.82
1779,132729.53
1780,132390.47
1781,137883.6
1782,131411.06
1783,138896.53
1784,134153.8
1785,147145.27
1786,132751.67
1787,132134.45
1788,139092.56
1789,135386.23
1790,147497.75
1791,144442.67
1792,145873.55
1793,149442.48
1794,147963.03
1795,145625.67
1796,149244.05
1797,152989.89
1798,157862.31
1799,138221.47
1800,117278.555
1801,143027.97
1802,127559.76
1803,139063.64
1804,134983.44
1805,136863.4
1806,132895.27
1807,120664.26
1808,129600.19
1809,128427.56
1810,128488.6
1811,123799.18
1812,115478.164
1813,124312.266
1814,133972.0
1815,138941.12
1816,131026.21
1817,134175.66
1818,147206.72
1819,125191.484
1820,150164.1
1821,153593.58
1822,156285.05
1823,154156.89
1824,146141.08
1825,153381.66
1826,153503.92
1827,155150.8
1828,162340.19
1829,163364.17
1830,163703.06
1831,157547.27
1832,160475.45
1833,158375.08
1834,155858.1
1835,161809.2
1836,152295.25
1837,175235.1
1838,156435.31
1839,156320.64
1840,157908.1
1841,162367.81
1842,168795.56
1843,155781.33
1844,164545.75
1845,156974.5
1846,167103.16
1847,159918.36
1848,167749.48
1849,173014.12
1850,195789.4
1851,181001.81
1852,141047.72
1853,163969.66
1854,140022.0
1855,156866.2
1856,145428.94
1857,148875.53
1858,147982.23
1859,146914.7
1860,156166.6
1861,157114.77
1862,142251.7
1863,145643.2
1864,140614.7
1865,146552.05
1866,153984.16
1867,149212.42
1868,149097.05
1869,151790.25
1870,163356.28
1871,151376.64
1872,108738.67
