index,Litres
484,42888.293
485,44815.504
486,39420.33
487,42196.855
488,39149.562
489,37288.61
490,44923.71
491,47442.44
492,49391.715
493,50506.062
494,50256.92
495,45668.027
496,47149.5
497,50138.754
498,57810.75
499,61887.902
500,46835.938
501,53281.496
502,45532.4
503,48117.242
504,51094.277
505,41814.473
506,45609.906
507,47505.406
508,42197.45
509,45998.42
510,35907.99
511,46725.1
512,46623.547
513,43605.58
514,48407.19
515,40519.703
516,39486.46
517,34827.266
518,49288.17
519,67137.24
520,59650.86
521,37938.645
522,45710.71
523,46042.523
524,36662.613
525,46090.785
526,56063.36
527,53202.793
528,48215.367
529,44565.59
530,59175.68
531,50683.1
532,46509.97
533,44075.51
534,51994.105
535,68973.31
536,54643.195
537,63304.6
538,49622.65
539,49913.08
540,50684.344
541,50543.848
542,70406.68
543,60179.176
544,65916.984
545,67836.86
546,79207.875
547,68372.445
548,72120.95
549,77156.37
550,81353.1
551,81911.9
552,61962.547
553,78976.63
554,74174.336
555,52809.844
556,50054.207
557,51112.848
558,61135.062
559,55574.695
560,47590.363
561,46099.91
562,40602.7
563,45522.46
564,43957.156
565,46272.508
566,49292.918
567,52118.074
568,46456.72
569,42362.56
570,41265.844
571,60059.43
572,16171.819
573,13337.112
574,15889.972
575,14806.353
576,18274.07
577,18127.988
578,21848.988
579,15241.164
580,16811.793
581,18433.238
582,29104.504
583,24855.916
584,25430.904
585,23286.46
586,26679.295
587,36766.355
588,22820.58
589,37154.086
590,20261.633
591,29752.316
592,23283.39
593,25650.379
594,45551.29
595,43275.33
596,45808.633
597,42930.96
598,50053.02
599,60675.11
600,64813.73
601,59949.164
602,64250.9
603,65132.2
604,72947.83
605,74751.14
606,60889.695
607,50511.99
608,40380.7
609,30295.47
610,16198.786
611,17813.527
612,15683.884
613,19196.066
614,15576.255
615,17371.168
616,17847.99
617,16603.6
618,21061.27
619,15597.962
620,18287.916
621,14935.857
622,27805.926
623,34313.652
624,170196.23
625,161572.84
626,165176.7
627,154752.98
628,159772.98
629,154350.52
630,163352.94
631,162210.28
632,176865.55
633,174043.83
634,182048.03
635,150870.1
636,177278.88
637,158138.33
638,169449.38
639,175887.73
640,160521.98
641,185175.0
642,170960.67
643,169645.19
644,148203.19
645,164612.23
646,188811.81
647,190709.12
648,178094.89
649,173676.02
650,182997.42
651,179047.55
652,190263.34
653,195693.84
654,193844.89
655,210593.47
656,164435.9
657,169992.75
658,167739.78
659,178093.05
660,181115.97
661,172032.83
662,184274.55
663,159541.75
664,153649.61
665,149687.98
666,161531.25
667,159165.61
668,164654.62
669,153329.58
670,163088.66
671,150265.36
672,159811.36
673,152511.86
674,183013.4
675,142153.67
676,36921.95
677,37617.977
678,55079.086
679,33784.504
680,34999.914
681,32780.312
682,40261.133
683,30710.812
684,40093.316
685,44711.74
686,48656.906
687,42315.418
688,39705.152
689,42752.67
690,40622.152
691,53579.457
692,35897.676
693,56965.586
694,43871.855
695,52419.8
696,45133.094
697,45445.016
698,44318.86
699,43354.2
700,43170.234
701,46617.766
702,49791.043
703,45296.402
704,54441.184
705,37940.312
706,49958.973
707,40328.445
708,31692.135
709,36209.188
710,42515.254
711,44592.33
712,52386.63
713,52916.6
714,53197.402
715,53588.28
716,42877.414
717,49260.92
718,40052.17
719,41513.055
720,42299.59
721,45030.484
722,51130.598
723,43374.21
724,41064.004
725,42311.117
726,56863.902
727,53159.312
728,14009.792
729,13882.6455
730,18664.047
731,12590.835
732,16156.567
733,17803.78
734,16016.659
735,16259.985
736,11651.308
737,19615.84
738,25427.922
739,17068.287
740,17448.102
741,16139.374
742,17217.07
743,20447.785
744,12099.927
745,23095.54
746,14263.659
747,19522.95
748,16649.824
749,11461.134
750,16107.577
751,10747.361
752,13017.47
753,14296.414
754,17779.016
755,16994.96
756,19341.88
757,15494.065
758,19039.355
759,16373.63
760,21087.59
761,25548.557
762,17607.777
763,13003.987
764,15416.222
765,18193.555
766,11152.437
767,13285.007
768,12124.924
769,13353.967
770,13207.373
771,14128.817
772,12069.8545
773,7247.1094
774,13596.1
775,11492.64
776,12445.765
777,7463.7334
778,12842.35
779,31143.113
780,14669.95
781,12689.479
782,18148.611
783,17060.102
784,20197.957
785,16029.137
786,23560.352
787,19090.887
788,18242.9
789,19001.312
790,27777.777
791,17049.332
792,25118.139
793,26109.146
794,19940.26
795,31145.55
796,18140.822
797,19692.33
798,16804.12
799,40691.496
800,28365.09
801,27626.064
802,27138.688
803,27481.398
804,28287.975
805,24309.537
806,31032.674
807,24008.877
808,27340.977
809,36135.72
810,37407.793
811,47389.336
812,37507.902
813,55638.383
814,31043.236
815,32461.555
816,29479.459
817,29366.309
818,23864.664
819,20111.281
820,20363.031
821,17015.93
822,19910.238
823,26497.37
824,18981.785
825,24315.158
826,17521.062
827,16359.399
828,18437.182
829,12190.039
830,26544.117
831,21699.717
832,66804.19
833,64644.176
834,80282.28
835,63320.945
836,50013.12
837,58251.17
838,67181.1
839,59129.55
840,57196.367
841,52007.945
842,68235.65
843,59142.64
844,49451.41
845,52854.195
846,48731.934
847,64157.117
848,42470.94
849,72153.06
850,61444.367
851,54872.78
852,43537.97
853,31288.453
854,54918.51
855,52971.61
856,80974.516
857,60133.19
858,64302.56
859,57507.61
860,76305.51
861,62107.03
862,76356.42
863,69608.625
864,66692.766
865,70713.31
866,67905.06
867,55293.5
868,63240.684
869,65167.074
870,69004.47
871,56739.47
872,56223.938
873,58721.984
874,44108.242
875,51108.258
876,49882.36
877,55641.89
878,58694.656
879,60106.734
880,55941.34
881,52181.902
882,71106.91
883,68798.945
884,23159.574
885,25602.2
886,24652.52
887,26280.363
888,25465.023
889,23508.326
890,21809.816
891,19910.191
892,24853.787
893,28970.125
894,30481.855
895,27568.205
896,28429.77
897,31832.066
898,31325.387
899,32328.307
900,22234.283
901,28631.09
902,27142.29
903,29004.941
904,25051.418
905,20819.62
906,28675.264
907,25055.186
908,29098.535
909,28510.668
910,31027.873
911,29505.5
912,29522.098
913,34570.96
914,33467.473
915,34116.83
916,21710.648
917,27486.223
918,25068.125
919,26058.332
920,28949.443
921,22865.633
922,24816.162
923,27025.22
924,25793.25
925,23886.035
926,19637.414
927,22501.3
928,24702.164
929,20694.182
930,24365.385
931,21265.227
932,19794.092
933,17307.887
934,25402.717
935,50327.117
936,124581.79
937,122272.25
938,123599.28
939,119575.52
940,115640.94
941,117126.23
942,113743.36
943,105970.25
944,105230.95
945,106314.99
946,103259.41
947,92925.016
948,92643.28
949,100457.055
950,98194.555
951,105178.81
952,91104.87
953,121537.06
954,116804.016
955,122394.84
956,108347.43
957,102982.87
958,107771.5
959,99746.69
960,89584.55
961,84393.21
962,81952.82
963,76312.48
964,70277.1
965,63247.42
966,65430.723
967,50442.984
968,38073.844
969,34941.742
970,29487.621
971,30034.098
972,28781.273
973,28754.75
974,33589.312
975,42288.59
976,35434.844
977,30711.18
978,23312.625
979,22805.793
980,22817.473
981,19666.541
982,23807.873
983,31017.219
984,31592.293
985,28793.498
986,34745.4
987,61646.95
988,47207.11
989,41150.414
990,44320.297
991,44835.215
992,54104.746
993,55478.766
994,44617.156
995,44984.125
996,46654.555
997,60097.055
998,52381.066
999,50272.477
1000,48233.21
1001,55558.023
1002,54390.055
1003,60684.242
1004,52054.242
1005,53640.375
1006,47919.75
1007,46148.87
1008,45626.375
1009,36998.92
1010,45552.742
1011,41838.59
1012,48951.6
1013,52556.438
1014,55489.13
1015,59368.008
1016,59501.62
1017,64541.945
1018,66744.055
1019,59826.79
1020,41408.527
1021,47588.812
1022,48878.504
1023,56727.93
1024,56914.336
1025,45503.992
1026,43069.7
1027,48429.086
1028,42687.33
1029,40301.055
1030,32985.543
1031,39838.734
1032,45422.902
1033,35393.2
1034,42438.31
1035,42856.39
1036,52225.08
1037,49652.71
1038,58154.836
1039,70202.76
1040,45484.285
1041,39883.426
1042,44339.348
1043,43961.727
1044,44227.977
1045,49885.285
1046,47771.133
1047,50345.38
1048,48919.727
1049,54057.633
1050,63602.414
1051,54414.117
1052,60505.21
1053,61734.88
1054,63114.594
1055,63689.613
1056,55211.01
1057,58395.93
1058,60981.086
1059,65974.695
1060,62109.777
1061,54934.234
1062,63016.78
1063,73807.99
1064,75272.59
1065,80421.8
1066,81969.91
1067,79685.09
1068,77721.58
1069,76467.89
1070,72627.39
1071,73336.78
1072,48513.46
1073,65686.21
1074,48374.715
1075,73992.07
1076,58557.08
1077,47199.31
1078,39298.754
1079,39862.15
1080,47161.184
1081,46700.434
1082,41995.293
1083,30838.992
1084,37083.082
1085,36195.457
1086,32267.627
1087,20502.12
1088,25159.822
1089,22405.549
1090,26585.53
1091,24628.143
1092,50431.773
1093,53623.664
1094,56363.227
1095,57322.35
1096,48842.938
1097,49465.28
1098,55278.26
1099,57281.816
1100,59239.46
1101,63816.55
1102,59833.695
1103,52239.926
1104,53538.027
1105,53136.85
1106,51218.367
1107,66795.234
1108,49066.312
1109,61954.04
1110,50555.99
1111,64903.64
1112,53806.25
1113,51409.64
1114,60851.55
1115,60099.254
1116,62479.008
1117,67336.8
1118,72820.8
1119,61420.824
1120,57662.53
1121,63683.496
1122,66252.586
1123,75720.29
1124,49552.215
1125,58157.516
1126,48798.76
1127,61776.72
1128,65133.797
1129,61822.94
1130,50357.16
1131,58698.977
1132,57645.344
1133,58027.938
1134,45014.688
1135,54925.867
1136,53343.188
1137,53826.477
1138,56251.28
1139,46472.977
1140,50451.113
1141,49276.68
1142,77974.59
1143,84125.41
1144,72803.3
1145,70043.66
1146,67329.2
1147,65447.06
1148,67106.836
1149,78116.05
1150,76404.34
1151,69097.72
1152,70044.19
1153,68958.53
1154,82210.01
1155,64238.418
1156,83585.19
1157,82082.98
1158,79631.55
1159,80159.086
1160,63504.99
1161,84569.01
1162,70339.05
1163,83753.91
1164,68651.92
1165,73797.78
1166,88726.07
1167,82281.445
1168,86067.3
1169,84969.31
1170,78023.25
1171,80431.42
1172,82111.0
1173,90497.93
1174,93163.84
1175,99512.766
1176,80864.11
1177,85576.97
1178,79963.234
1179,85214.83
1180,86576.55
1181,75228.75
1182,73952.766
1183,75769.92
1184,71514.52
1185,69444.89
1186,67682.66
1187,67417.055
1188,71308.56
1189,67156.625
1190,66258.98
1191,69481.62
1192,68165.59
1193,69638.97
1194,80077.69
1195,84241.08
1196,144181.47
1197,146511.83
1198,158526.67
1199,132815.97
1200,133039.53
1201,142233.39
1202,162064.77
1203,151999.45
1204,139390.16
1205,138358.42
1206,156159.39
1207,152325.66
1208,161586.2
1209,134288.22
1210,132575.89
1211,143728.98
1212,155867.36
1213,136678.34
1214,149249.64
1215,131641.69
1216,143068.05
1217,123278.35
1218,137529.0
1219,159474.72
1220,155746.27
1221,143244.61
1222,135982.56
1223,145510.73
1224,141013.98
1225,152228.58
1226,151987.38
1227,174290.8
1228,125603.93
1229,143099.22
1230,139719.42
1231,161822.52
1232,167543.25
1233,165061.05
1234,156513.22
1235,156798.8
1236,158066.19
1237,154875.7
1238,170594.36
1239,155927.45
1240,153243.44
1241,144893.39
1242,158990.62
1243,173124.81
1244,173872.11
1245,170714.72
1246,184322.78
1247,148713.55
1248,49486.1
1249,37209.066
1250,74933.31
1251,57571.336
1252,44488.117
1253,44465.477
1254,67497.875
1255,53156.133
1256,58153.78
1257,55711.47
1258,92939.61
1259,76333.91
1260,64138.434
1261,75258.44
1262,58841.688
1263,52227.86
1264,42307.49
1265,71299.516
1266,62424.945
1267,57700.246
1268,52961.367
1269,53092.625
1270,76973.555
1271,63080.9
1272,84395.79
1273,65709.31
1274,79602.14
1275,53790.984
1276,70186.5
1277,56566.727
1278,95620.82
1279,92555.7
1280,63785.77
1281,62460.832
1282,29562.729
1283,47254.19
1284,60540.375
1285,70810.016
1286,66275.22
1287,62994.086
1288,61781.836
1289,59794.363
1290,56813.707
1291,61101.938
1292,59516.15
1293,58140.707
1294,56786.242
1295,54744.477
1296,60536.727
1297,50930.164
1298,70663.555
1299,63954.527
1300,189077.42
1301,182825.98
1302,207088.78
1303,177270.27
1304,190553.36
1305,189880.45
1306,203565.97
1307,199239.39
1308,191060.48
1309,195728.38
1310,207149.42
1311,194039.55
1312,199714.52
1313,210581.36
1314,196604.48
1315,215163.58
1316,182837.02
1317,231818.08
1318,196521.9
1319,203794.34
1320,187718.05
1321,188641.69
1322,186226.89
1323,177461.78
1324,171057.7
1325,182309.34
1326,191786.2
1327,207823.8
1328,184639.0
1329,187814.11
1330,196334.17
1331,215213.02
1332,141672.27
1333,148583.03
1334,153497.06
1335,188522.16
1336,199032.95
1337,198803.02
1338,212592.7
1339,183306.58
1340,186375.55
1341,182425.17
1342,181348.89
1343,187666.33
1344,178785.06
1345,183791.45
1346,194181.64
1347,223217.56
1348,205613.42
1349,189946.77
1350,227335.7
1351,192875.88
1352,89656.31
1353,96360.02
1354,112447.06
1355,79731.5
1356,72959.234
1357,80646.97
1358,99474.43
1359,108188.516
1360,96097.875
1361,101410.58
1362,103259.25
1363,105735.43
1364,107642.26
1365,109843.56
1366,96098.18
1367,109120.13
1368,98468.59
1369,131463.0
1370,90528.19
1371,98653.21
1372,93059.56
1373,102839.32
1374,108225.8
1375,103671.56
1376,102740.75
1377,98330.7
1378,121749.65
1379,109848.39
1380,119097.86
1381,91536.91
1382,97763.664
1383,109188.0
1384,77164.48
1385,86786.586
1386,88851.78
1387,117140.875
1388,114682.8
1389,118603.54
1390,113596.04
1391,110000.89
1392,104430.516
1393,105126.47
1394,94103.66
1395,96572.234
1396,91195.51
1397,100213.08
1398,102624.234
1399,105329.2
1400,100612.75
1401,97155.734
1402,116279.61
1403,93745.21
1404,21916.062
1405,22142.578
1406,33170.477
1407,23361.559
1408,23649.795
1409,20938.531
1410,26954.82
1411,23047.008
1412,27013.895
1413,30488.621
1414,30542.312
1415,22425.648
1416,29799.244
1417,29693.312
1418,29354.8
1419,34524.086
1420,28403.867
1421,36640.54
1422,24433.982
1423,24832.123
1424,21908.066
1425,24165.793
1426,37475.65
1427,35228.805
1428,34997.91
1429,31522.367
1430,38229.094
1431,35189.17
1432,38989.03
1433,36492.477
1434,43543.945
1435,42097.29
1436,31401.705
1437,34767.984
1438,39474.88
1439,32754.375
1440,33705.254
1441,30585.74
1442,30193.129
1443,30086.281
1444,23361.959
1445,27311.527
1446,20786.598
1447,25002.543
1448,26152.254
1449,26665.674
1450,30546.645
1451,23694.324
1452,27925.082
1453,20365.527
1454,30794.82
1455,34340.508
1456,145976.7
1457,143011.61
1458,153714.3
1459,131454.25
1460,133650.5
1461,136528.6
1462,156500.73
1463,134945.95
1464,148666.0
1465,146533.02
1466,157999.42
1467,146857.81
1468,124075.25
1469,127005.58
1470,117341.164
1471,145100.17
1472,144593.69
1473,146411.84
1474,136116.12
1475,125235.53
1476,128315.38
1477,125261.16
1478,146860.33
1479,150581.23
1480,149669.17
1481,147496.47
1482,152199.89
1483,135336.64
1484,155297.58
1485,148724.4
1486,177641.23
1487,161909.61
1488,124422.03
1489,131575.11
1490,124339.52
1491,142801.73
1492,145785.44
1493,150340.73
1494,146919.36
1495,145805.36
1496,140018.27
1497,139589.19
1498,137100.14
1499,146485.86
1500,145574.11
1501,143663.61
1502,147491.55
1503,149784.23
1504,148362.77
1505,142726.11
1506,164695.64
1507,150864.1
1508,11183.914
1509,10923.716
1510,17672.887
1511,11815.138
1512,12156.479
1513,15077.183
1514,13141.063
1515,11660.719
1516,16445.535
1517,14645.55
1518,26113.16
1519,15817.857
1520,20239.207
1521,16237.886
1522,14615.392
1523,23563.578
1524,14043.517
1525,26413.797
1526,13839.102
1527,17599.371
1528,12396.271
1529,16429.654
1530,23258.89
1531,27066.422
1532,20670.521
1533,16457.625
1534,17791.113
1535,19186.896
1536,27976.727
1537,20099.299
1538,27863.463
1539,25636.834
1540,20624.639
1541,23584.402
1542,19305.715
1543,25842.707
1544,19229.084
1545,18547.727
1546,12099.493
1547,19893.701
1548,20103.691
1549,16424.953
1550,17832.398
1551,13508.846
1552,20607.633
1553,13665.083
1554,22871.727
1555,13991.756
1556,15208.692
1557,8820.162
1558,23897.45
1559,32711.127
1560,31499.365
1561,29087.812
1562,41710.137
1563,34758.836
1564,39654.336
1565,38050.363
1566,41572.688
1567,34751.176
1568,50800.99
1569,39967.61
1570,64953.594
1571,39670.65
1572,50824.17
1573,49599.586
1574,47465.78
1575,58677.66
1576,37472.29
1577,54411.91
1578,40850.223
1579,47697.645
1580,46456.406
1581,35223.23
1582,63153.305
1583,43493.836
1584,57720.97
1585,45268.156
1586,59652.04
1587,51732.746
1588,57204.453
1589,54826.688
1590,59565.305
1591,59296.04
1592,46099.832
1593,46819.887
1594,37890.016
1595,49335.723
1596,46788.23
1597,48838.35
1598,44975.188
1599,46432.68
1600,43248.316
1601,51084.61
1602,47063.547
1603,51704.695
1604,37765.52
1605,33832.793
1606,37088.973
1607,30972.766
1608,32678.326
1609,36379.16
1610,53570.535
1611,59218.45
1612,234754.33
1613,246124.72
1614,256515.27
1615,251829.58
1616,251436.84
1617,254136.88
1618,250794.58
1619,252817.05
1620,251726.34
1621,262497.16
1622,265475.6
1623,260146.64
1624,264803.94
1625,278273.8
1626,268642.2
1627,290810.84
1628,252622.11
1629,275527.38
1630,241965.34
1631,252454.52
1632,232162.28
1633,223624.9
1634,231691.33
1635,240459.02
1636,251205.42
1637,266575.5
1638,272409.0
1639,270795.34
1640,277203.0
1641,277608.22
1642,285057.03
1643,283000.12
1644,214533.45
1645,220102.25
1646,227764.73
1647,260941.22
1648,264500.78
1649,255084.42
1650,259308.3
1651,259352.86
1652,256240.4
1653,244527.58
1654,230314.67
1655,233257.94
1656,236554.05
1657,242565.06
1658,252184.89
1659,241085.48
1660,234144.56
1661,224543.53
1662,249973.61
1663,199704.34
1664,280028.84
1665,286042.06
1666,310450.7
1667,302703.8
1668,303399.62
1669,304904.16
1670,303475.8
1671,298020.5
1672,302330.62
1673,305713.56
1674,326413.03
1675,297518.78
1676,311942.4
1677,307344.7
1678,300869.6
1679,329888.97
1680,278321.06
1681,317397.94
1682,281531.22
1683,288720.88
1684,281008.28
1685,284391.75
1686,284447.1
1687,291066.84
1688,291257.12
1689,308395.06
1690,306072.06
1691,312439.6
1692,290960.78
1693,300377.94
1694,312832.1
1695,324268.38
1696,244184.14
1697,246084.2
1698,242450.14
1699,288417.66
1700,286282.88
1701,273978.5
1702,279955.0
1703,276107.25
1704,262597.03
1705,256978.27
1706,251553.95
1707,268949.3
1708,255391.19
1709,252951.17
1710,258429.47
1711,267987.38
1712,281234.75
1713,255883.3
1714,298900.12
1715,223433.94
1716,184386.23
1717,206290.86
1718,211999.66
1719,198123.56
1720,192823.27
1721,197627.03
1722,204395.52
1723,199054.12
1724,206060.92
1725,206695.22
1726,214045.48
1727,211162.95
1728,213527.92
1729,217121.56
1730,208253.77
1731,226008.08
1732,202600.06
1733,215752.52
1734,189693.61
1735,215911.4
1736,195718.53
1737,193837.17
1738,182466.44
1739,194071.95
1740,193016.06
1741,220225.61
1742,217191.83
1743,207164.1
1744,214256.45
1745,217350.89
1746,227455.77
1747,218849.23
1748,172843.83
1749,193845.4
1750,201537.53
1751,222045.48
1752,220745.88
1753,208672.73
1754,202307.7
1755,195843.36
1756,183187.77
1757,182994.28
1758,180151.73
1759,191444.0
1760,190514.11
1761,186882.73
1762,196068.98
1763,194856.98
1764,196608.98
1765,191841.7
1766,222514.1
1767,185078.55
1768,129416.39
1769,133889.3
1770,126637.75
1771,125045.875
1772,114884.74
1773,123392.5
1774,125291.46
1775,128354.6
1776,126019.32
1777,132411.47
1778,126950.48
1779,126254.836
1780,125801.8
1781,136596.33
1782,124518.375
1783,133789.67
1784,121534.98
1785,145635.64
1786,131065.08
1787,121411.734
1788,127353.4
1789,124232.5
1790,139972.84
1791,137198.92
1792,136999.52
1793,138729.08
1794,141016.83
1795,138254.66
1796,136960.92
1797,146205.83
1798,137645.61
1799,142732.84
1800,105737.586
1801,136898.14
1802,120390.625
1803,128589.64
1804,128404.37
1805,127280.08
1806,133664.19
1807,116109.06
1808,115383.914
1809,120816.55
1810,120707.55
1811,123909.086
1812,107561.25
1813,109632.22
1814,121896.36
1815,133619.89
1816,130750.945
1817,115990.64
1818,144622.77
1819,127254.95
1820,145002.12
1821,144791.06
1822,144537.39
1823,150161.36
1824,143306.25
1825,143317.08
1826,144706.97
1827,146205.83
1828,156562.48
1829,155051.88
1830,158720.83
1831,150054.89
1832,153531.42
1833,157105.73
1834,142829.16
1835,160143.33
1836,137070.48
1837,168713.19
1838,153443.38
1839,148750.05
1840,144945.73
1841,139620.47
1842,171936.62
1843,147562.27
1844,154026.4
1845,143541.11
1846,158984.03
1847,151836.75
1848,153812.38
1849,163069.81
1850,158224.1
1851,190551.45
1852,134988.55
1853,161421.73
1854,124868.42
1855,147168.58
1856,140841.55
1857,140343.83
1858,137743.23
1859,140550.69
1860,139647.0
1861,152953.27
1862,136563.27
1863,136590.61
1864,129518.25
1865,134375.0
1866,145503.34
1867,142744.67
1868,139595.06
1869,138397.89
1870,158242.8
